drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Seppi,M,,,"
          
Seppi
(am Arm vom Franz; si sin beide vom Neüe benewelt)
                    
Dü... Franz... stell.. stell mi do an d'Müre
Un lüeg, wo mir wànn dure geh...
",29,5,0.0,0.1724137931034483
unknown,Franz,M,,,"
          
Franz.
Los... Seppi... bisch z'bedü.. dü.. üre!
Kasch nimmig denn alleinig steh?...
",13,2,0.0,0.15384615384615385
unknown,Seppi,M,,,"
          
Seppi.
Was, was verzählsch... De wirsch's nur meine;
Mi Ühre steht nitt... ich ha keine...
Du... Du...
",18,2,0.0,0.1111111111111111
unknown,Franz,M,,,"
          
Franz
(singt)
Ligsch mr im Sinn...
",8,1,0.0,0.125
unknown,Seppi,M,,,"
          
Seppi.
Nei Durscht
Ha-n-ich... das ha-n-i welle sage.
",12,1,0.0,0.08333333333333333
unknown,Franz,M,,,"
          
Franz.
Dü bisch mr noch e schöner Burscht...
Dü kasch sechs Liter küm vertrage!...
Do... stand do dra... ich... ich will sàh,
Eb uns will ebber z'trinke gà...
Gib.. gib acht... thüe kei Käpfle schnide!...
",36,4,0.088,0.1111111111111111
unknown,Seppi,M,,,"
          
Seppi.
Loss mich nitt lang allei eso...

          
",7,3,0.2096029663989286,0.42857142857142855
unknown,Franz,M,,,"
          
Franz
(geht unter dr Boge)
Nei... heb Di siter an de Wide...
Aha... do isch e Keller scho!
",20,2,0.0,0.1
unknown,Seppi,M,,,"
          
Seppi
(fallt um)
Z'hilf, Franz!... ich ha ne Parterre g'numme
Un ha mi Ba.. mi Babegei
Ag'schla... ich.. ich glaüb, 's isch entzwei...
",26,2,0.0,0.07692307692307693
unknown,Franz,M,,,"
          
Franz
(vo witem)
Di Babegei!... die Red... die dumme...
Ne Aff hasch... un kei iwler glaüb!
",18,3,0.0,0.16666666666666666
unknown,Franz,M,,,"
          
Franz
(kunnt z'ruck)
Ah!... drum ewe...
Halt 's Mül... schrei nitt as .. wi taüb!
Kumm do, ass ich Dich ka ufhewe...
",24,6,0.16676427314102704,0.25
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann
(knnnt mit schnelle Schritte)
Wer schreit denn hier so wie ein Bär?
",15,2,0.0,0.13333333333333333
unknown,Franz,M,,,"
          
Franz
(kunnt ku z'daüdle)
's isch kein vo uns, Herr.. Kummissär!...
",14,3,0.06266666666666666,0.21428571428571427
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann.
Still... schweigen Sie!...
",4,1,0.0,0.25
unknown,Franz,M,,,"
          
Franz.
Still... Seppi.... gib acht uf die Zunge...
's isch ha.. halt doch 's Güwerlema!
",15,4,0.07025,0.26666666666666666
unknown,Seppi,M,,,"
          
Seppi.
's isch 's Gü.. Gü... heisch em z'trinke doch...
's derf o fir u .. uns ebbes mache!...
",19,1,0.0,0.05263157894736842
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann
(züem Seppi)
Still!... reden Sie... wie ist die Sache?
Was machen Sie so spät hier noch?
",19,1,0.0,0.05263157894736842
unknown,Seppi,M,,,"
          
Seppi.
Ich wird mich miesse ge.. geniere,
Wenn.. wenn ich mich will amüsiere!...
",13,1,0.0,0.07692307692307693
unknown,Franz,M,,,"
          
Franz.
Sag... Seppi... dà isch uns nitt hold...
Kumm... su.. sunscht git's noch Stempeneie...
",15,2,0.0,0.13333333333333333
unknown,Franz,M,,,"
          
Franz
(zornig)
Ne Procewàrwel!... mir!! jo wohl!!!...
",9,3,0.0,0.3333333333333333
unknown,Seppi,M,,,"
          
Seppi
(züem Schutzmann)
Herr Präsident!... Sie mien verzeihe,
Wenn ich nitt ufsteh ka allei...
Ich ha... ich jo... Sie thien's jo wisse,
Halt Rhumetisse in de Bei...
Hàn Sie mr viellicht nitt e Kisse!
",37,5,0.1532,0.13513513513513514
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann
(züem Franz)
Wie heissen Sie?
",8,2,0.0,0.25
unknown,Seppi,M,,,"
          
Seppi
(züem Franz)
Lo.. lo..
",7,3,0.2212059327978572,0.42857142857142855
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann
(züem Seppi)
Still, Sie!
",7,1,0.0,0.14285714285714285
unknown,Seppi,M,,,"
          
Seppi
(fahrt furt)
Lo.. loss ne rede... 's kunnt mr i...
's isch finster... un er hat.. züem schriwe
Kei Fedre un kei G'schindetir...

          
",26,2,0.3318088991967858,0.07692307692307693
unknown,Franz,M,,,"
          
Franz.
Thien Sie kaltblietig bliwe,
Dr Seppi redt halt hinterfir,
's isch d'Nachtlu.. luft... Sie sàhn's jo wohl...
Zeig, Seppi... stand jetzt uf emol!
",26,4,0.07025,0.15384615384615385
unknown,Seppi,M,,,"
          
Seppi
(steht miehsam uf, unterstützt von Franz)
Ma.. marsch! isch gli g'sait... ich will's woge...
Ich mächt Se nur emol jetz froge,
Wo eigentlig dr Tramway steckt!...
Franz... lo.. los... hörsch ne niene ku?
",37,6,0.0553014831994643,0.16216216216216217
unknown,Seppi,M,,,"
          
Seppi.
Im alte Spittel!
",4,1,0.0,0.25
unknown,ne Schutzmann,M,policeman,,"
          
Schutzmann
(zeigt unter dr Boge)
Hier durch...
",9,1,0.0,0.1111111111111111
unknown,Franz,M,,,"
          
Franz
(züem Seppi)
Mr hàn dr Weg güet gnu...
",11,3,0.0,0.2727272727272727
unknown,Seppi,M,,,"
          
Seppi.
Zeig... Franz... so heb mi denn, Dü Zittel!...
Herr Kummissär... Sie känne geh,
Mr brüche Se jetz nimmig meh!...
",20,2,0.094,0.1
