Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
132,juste,0.812,0.557,0.643,0,0,0,0,0,0,0.789,0.0
133,particulier,0.6,0.491,0.564,0,0,1,0,0,1,0.0,0.0
133,animal,0.521,0.51,0.513,0,1,1,0,0,0,0.0,0.0
133,sacré,0.833,0.375,0.862,0,0,0,0,0,0,0.672,0.391
133,juste,0.812,0.557,0.643,0,0,0,0,0,0,0.789,0.0
134,noir,0.375,0.394,0.365,1,1,1,0,1,0,0.0,0.0
135,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
135,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
135,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
136,demander,0.625,0.51,0.731,1,0,0,0,0,0,0.0,1
136,époque,0.553,0.343,0.797,0,0,0,0,0,0,0.0,0.516
136,fièvre,0.194,0.674,0.364,0,0,1,0,0,0,0.0,0.0
136,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
137,peste,0.083,0.596,0.355,0,1,1,0,1,0,0.0,0.0
137,siècle,0.407,0.347,0.735,0,0,0,0,0,0,0.0,0.0
137,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
138,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
138,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
138,certificat,0.786,0.377,0.746,0,0,0,0,0,0,0.0,0.0
138,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
138,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
138,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
138,chambre,0.729,0.283,0.445,0,0,0,0,0,0,0.0,0.0
138,donner,0.521,0.441,0.694,0,0,0,0,0,0,0.4899619895217705,0.414
138,bois,0.656,0.34,0.473,0,0,0,0,0,0,0.0,0.0
138,hiver,0.663,0.355,0.5,0,0,0,0,1,0,0.0,0.0
139,paix,0.939,0.156,0.613,0,0,0,1,0,0,1,0.0
139,plein,0.602,0.255,0.704,0,0,0,0,0,0,0.6698497334343605,0.0
139,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
139,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
140,goutte,0.354,0.314,0.17,0,1,1,0,1,0,0.0,0.0
140,bière,0.656,0.657,0.817,0,0,0,1,0,0,0.0,0.0
140,tenir,0.448,0.29,0.364,0,0,0,0,0,0,0.0,0.0
140,ivre,0.079,0.824,0.246,0,1,0,0,0,0,0.0,0.0
140,voyant,0.698,0.657,0.661,0,1,0,0,0,0,0.0,0.0
140,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
140,famille,0.968,0.383,0.643,0,0,0,0,0,0,0.0,0.0
141,bon,0.622,0.416,0.601,0,0,0,0,0,1,0.0,0.0
141,manger,0.731,0.5,0.464,0,0,0,0,0,0,0.0,0.0
141,liste,0.531,0.306,0.381,0,0,0,0,0,0,0.0,0.0
141,mauvais,0.073,0.41,0.2,1,1,1,0,1,0,0.0,0.0
142,monde,0.622,0.394,0.75,0,0,0,0,0,0,0.0,0.0
142,école,0.602,0.407,0.672,0,0,0,0,0,0,1,0.0
143,ordre,0.602,0.35,0.72,0,0,0,0,0,0,0.0,0.0
143,maison,0.587,0.135,0.533,0,0,0,1,0,0,0.0,0.0
143,corvée,0.094,0.522,0.241,0,1,0,0,1,0,0.0,0.0
144,doute,0.395,0.351,0.231,0,0,1,0,1,0,0.0,0.0
144,revenu,0.873,0.51,0.854,0,0,0,0,1,0,0.0,0.0
145,décoration,0.878,0.553,0.526,0,0,0,0,0,0,0.461,0.477
145,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
145,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
145,rage,0.219,0.927,0.598,1,0,1,0,0,0,0.0,0.0
145,prendre,0.828,0.537,0.348,0,0,1,0,0,1,0.0,0.0
146,campagne,0.732,0.288,0.327,1,0,1,0,0,0,0.0,0.0
146,montrer,0.622,0.54,0.491,0,0,1,0,0,0,0.0,0.0
146,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
146,volontiers,0.833,0.316,0.588,0,0,0,0,0,0,0.6176770829555306,0.383
147,chercher,0.622,0.429,0.482,0,0,0,0,0,0,0.0,1
147,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
147,savant,0.75,0.466,0.709,0,0,0,0,0,0,0.0,0.0
147,homme,0.688,0.427,0.767,0,0,0,0,0,0,0.0,0.0
147,fin,0.344,0.365,0.492,0,0,1,0,1,0,0.0,0.0
147,sage,0.878,0.25,0.861,0,0,0,0,0,0,0.641,0.0
148,homme,0.688,0.427,0.767,0,0,0,0,0,0,0.0,0.0
148,savant,0.75,0.466,0.709,0,0,0,0,0,0,0.0,0.0
148,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
148,dîner,0.823,0.392,0.379,0,0,0,0,0,0,0.0,0.0
148,maison,0.587,0.135,0.533,0,0,0,1,0,0,0.0,0.0
148,cuire,0.867,0.418,0.519,0,0,0,0,0,0,0.0,0.4689470294224869
148,jambon,0.673,0.245,0.404,0,0,0,0,0,0,0.0,0.0
149,carte,0.561,0.229,0.463,0,0,0,0,0,0,0.0,0.0
149,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
149,municipal,0.625,0.39,0.758,0,0,0,0,0,0,0.0,0.0
149,quelconque,0.49,0.434,0.348,0,0,0,0,1,0,0.0,0.0
149,aller,0.51,0.441,0.444,0,0,0,0,0,0,0.0,0.0
149,chercher,0.622,0.429,0.482,0,0,0,0,0,0,0.0,1
149,aubergiste,0.578,0.224,0.472,0,0,0,0,0,0,0.0,0.0
149,bouteille,0.469,0.236,0.336,0,0,0,0,0,0,0.0,0.0
150,billet,0.684,0.387,0.434,0,0,0,0,0,0,0.0,0.0
150,risque,0.24,0.816,0.438,0,0,1,0,0,0,0.0,1
150,gagner,0.927,0.694,0.888,0,0,0,1,0,0,1,0.602
150,devenir,0.641,0.583,0.643,0,0,0,0,0,0,0.0,0.0
150,difficile,0.257,0.729,0.598,0,0,0,0,1,0,0.0,0.0
151,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
151,bête,0.255,0.459,0.175,1,1,1,0,0,0,0.0,0.0
152,bon,0.622,0.416,0.601,0,0,0,0,0,1,0.0,0.0
152,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
152,mot,0.552,0.255,0.482,0,0,0,0,0,0,0.0,0.4919999999999999
152,garde,0.653,0.51,0.586,0,0,0,0,0,0,1,0.0
152,valse,0.769,0.41,0.315,0,0,0,0,0,0,0.0,0.0
153,idée,0.448,0.551,0.57,0,0,0,0,0,0,0.0,0.32
153,écrire,0.612,0.387,0.534,0,0,0,0,0,0,0.0,0.0
153,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
153,chien,0.417,0.528,0.582,0,0,0,0,0,0,0.0,0.0
153,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
154,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
154,maison,0.587,0.135,0.533,0,0,0,1,0,0,0.0,0.0
154,crainte,0.153,0.792,0.368,0,0,1,0,0,0,0.0,1
154,peine,0.062,0.49,0.24,0,0,0,0,1,0,0.0,0.0
154,repos,0.469,0.1,0.33,0,0,0,1,0,0,0.594,0.0
154,nouveau,0.745,0.741,0.52,0,0,0,0,0,0,0.0,0.0
155,bouteille,0.469,0.236,0.336,0,0,0,0,0,0,0.0,0.0
155,mort,0.052,0.454,0.194,0,1,0,0,1,0,0.0,0.398
155,chanson,0.854,0.413,0.5,0,0,0,0,0,0,0.0,0.0
155,populaire,0.88,0.676,0.731,0,0,0,0,0,0,0.656,0.0
155,air,0.708,0.163,0.427,0,1,0,0,0,0,0.0,0.0
156,grand,0.725,0.591,0.538,0,0,0,0,0,0,0.0,0.0
156,honneur,0.896,0.587,0.857,0,0,0,0,0,0,1,0.0
157,curieux,0.292,0.558,0.433,0,0,0,0,0,0,0.398,0.4772722505661285
157,impossible,0.153,0.51,0.407,0,0,0,0,1,0,0.0,0.0
157,croire,0.87,0.418,0.833,0,0,0,0,0,0,1,0.0
157,fin,0.344,0.365,0.492,0,0,1,0,1,0,0.0,0.0
157,heureux,0.939,0.548,0.795,0,0,0,1,0,0,0.609,0.555
157,tenir,0.448,0.29,0.364,0,0,0,0,0,0,0.0,0.0
157,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
158,volontiers,0.833,0.316,0.588,0,0,0,0,0,0,0.6176770829555306,0.383
158,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
158,servir,0.622,0.4,0.384,0,0,0,0,0,0,0.0,0.0
158,gens,0.604,0.4,0.5,0,0,0,0,0,0,0.0,0.0
158,refuser,0.18,0.52,0.331,0,0,0,0,0,0,0.0,0.0
159,aubergiste,0.578,0.224,0.472,0,0,0,0,0,0,0.0,0.0
159,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
159,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
160,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
160,mettre,0.52,0.398,0.51,0,0,0,0,0,0,0.641,0.0
160,défendre,0.698,0.321,0.561,1,0,0,0,0,0,1,0.0
160,garçon,0.637,0.388,0.336,0,1,0,0,0,0,0.0,0.0
161,voiture,0.776,0.54,0.5,0,0,0,0,0,0,0.0,0.0
161,conduire,0.323,0.657,0.455,0,0,0,0,0,0,0.57,0.0
161,gare,0.688,0.367,0.519,0,0,0,0,0,0,0.0,0.609
163,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
164,singulier,0.61,0.302,0.482,0,0,0,0,0,0,0.0,0.0
164,as,0.467,0.545,0.441,0,0,0,1,0,0,0.0,0.0
164,bête,0.255,0.459,0.175,1,1,1,0,0,0,0.0,0.0
164,instantané,0.573,0.578,0.588,0,0,0,0,0,1,0.0,0.6979713333510138
165,fort,0.912,0.745,0.895,0,0,0,0,0,0,1,0.0
165,effrayant,0.104,0.858,0.38,1,0,1,0,1,1,0.0,0.0
165,drôle,0.918,0.61,0.566,0,0,0,1,0,0,0.0,0.0
165,type,0.5,0.284,0.364,0,0,0,0,0,0,0.0,0.0
166,peur,0.073,0.84,0.293,1,0,1,0,0,1,0.0,0.531
167,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
167,demander,0.625,0.51,0.731,1,0,0,0,0,0,0.0,1
167,donner,0.521,0.441,0.694,0,0,0,0,0,0,0.4899619895217705,0.414
168,bête,0.255,0.459,0.175,1,1,1,0,0,0,0.0,0.0
168,chanson,0.854,0.413,0.5,0,0,0,0,0,0,0.0,0.0
168,grandiose,0.9,0.682,0.864,0,0,0,0,0,1,0.0,0.0
168,originalité,0.898,0.5,0.824,0,0,0,0,0,1,0.0,0.0
169,drôle,0.918,0.61,0.566,0,0,0,1,0,0,0.0,0.0
169,aimable,0.948,0.335,0.565,0,0,0,1,0,0,1,0.0
169,tenir,0.448,0.29,0.364,0,0,0,0,0,0,0.0,0.0
170,monde,0.622,0.394,0.75,0,0,0,0,0,0,0.0,0.0
171,devenir,0.641,0.583,0.643,0,0,0,0,0,0,0.0,0.0
172,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
172,monde,0.622,0.394,0.75,0,0,0,0,0,0,0.0,0.0
172,garder,0.714,0.296,0.547,0,0,0,0,0,0,0.5648080128282104,0.0
173,garçon,0.637,0.388,0.336,0,1,0,0,0,0,0.0,0.0
173,voiture,0.776,0.54,0.5,0,0,0,0,0,0,0.0,0.0
173,goutte,0.354,0.314,0.17,0,1,1,0,1,0,0.0,0.0
173,gorge,0.35,0.538,0.346,0,1,1,0,0,0,0.0,0.0
173,pantalon,0.625,0.314,0.442,0,0,0,0,0,0,0.0,0.0
173,velours,0.663,0.226,0.304,0,0,0,0,0,0,0.0,0.0
174,pension,0.612,0.477,0.464,0,0,0,0,0,0,0.0,0.0
174,drôle,0.918,0.61,0.566,0,0,0,1,0,0,0.0,0.0
174,monde,0.622,0.394,0.75,0,0,0,0,0,0,0.0,0.0
175,commerçant,0.531,0.431,0.664,0,0,0,0,0,0,0.0,0.0
175,vélo,0.708,0.519,0.425,0,0,0,0,0,0,0.0,0.0
176,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
176,campagne,0.732,0.288,0.327,1,0,1,0,0,0,0.0,0.0
176,amusant,0.96,0.829,0.632,0,0,0,1,0,0,0.664,0.0
176,instructif,0.583,0.42,0.643,0,0,0,0,0,0,0.0,0.0
176,vélo,0.708,0.519,0.425,0,0,0,0,0,0,0.0,0.0
177,gare,0.688,0.367,0.519,0,0,0,0,0,0,0.0,0.609
178,idée,0.448,0.551,0.57,0,0,0,0,0,0,0.0,0.32
178,leçon,0.704,0.577,0.593,0,0,0,0,0,0,0.0,0.0
178,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
178,plein,0.602,0.255,0.704,0,0,0,0,0,0,0.6698497334343605,0.0
178,rustique,0.369,0.657,0.491,0,0,0,0,0,0,0.0,0.0
178,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
178,tour,0.531,0.398,0.482,1,1,0,0,0,1,0.0,0.0
178,valse,0.769,0.41,0.315,0,0,0,0,0,0,0.0,0.0
179,ventre,0.406,0.423,0.361,0,0,0,0,0,0,0.0,0.0
179,rire,0.959,0.654,0.588,0,0,0,1,0,1,0.0,0.422
179,porte,0.51,0.235,0.426,0,0,0,0,0,0,0.0,0.0
179,pantalon,0.625,0.314,0.442,0,0,0,0,0,0,0.0,0.0
179,témoin,0.562,0.569,0.593,0,0,0,0,0,0,1,0.0
179,oie,0.479,0.283,0.265,0,0,0,0,0,0,0.0,0.0
180,oie,0.479,0.283,0.265,0,0,0,0,0,0,0.0,0.0
180,doucement,0.517,0.206,0.304,0,0,0,1,0,0,0.0,0.0
180,menthe,0.635,0.292,0.361,0,0,0,0,0,0,0.0,0.0
180,suite,0.79,0.42,0.4,0,0,0,0,0,0,0.0,1
180,nettoyer,0.729,0.314,0.451,0,0,0,0,0,0,0.5357581924957878,0.0
181,doute,0.395,0.351,0.231,0,0,1,0,1,0,0.0,0.0
181,délinquant,0.104,0.851,0.537,1,1,1,0,1,0,0.0,0.0
181,oie,0.479,0.283,0.265,0,0,0,0,0,0,0.0,0.0
182,village,0.684,0.367,0.336,0,0,0,0,0,0,0.0,0.0
182,rue,0.582,0.481,0.49,0,0,0,0,0,0,0.0,0.0
182,précisément,0.816,0.388,0.714,0,0,0,0,0,0,0.0,0.0
182,vis,0.385,0.46,0.377,1,0,0,0,0,0,0.0,0.0
182,délinquant,0.104,0.851,0.537,1,1,1,0,1,0,0.0,0.0
182,vélo,0.708,0.519,0.425,0,0,0,0,0,0,0.0,0.0
182,oie,0.479,0.283,0.265,0,0,0,0,0,0,0.0,0.0
182,coup,0.32,0.79,0.689,1,0,1,0,1,1,0.0,0.0
182,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
182,garçon,0.637,0.388,0.336,0,1,0,0,0,0,0.0,0.0
183,précisément,0.816,0.388,0.714,0,0,0,0,0,0,0.0,0.0
183,montrer,0.622,0.54,0.491,0,0,1,0,0,0,0.0,0.0
183,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
183,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
183,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
183,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
183,pied,0.76,0.346,0.464,0,0,0,0,0,0,0.0,0.0
184,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
184,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
184,pénible,0.075,0.75,0.375,1,1,1,0,1,0,0.0,0.0
184,mille,0.663,0.355,0.48,0,0,0,0,0,0,0.0,0.0
185,honneur,0.896,0.587,0.857,0,0,0,0,0,0,1,0.0
185,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
185,peine,0.062,0.49,0.24,0,0,0,0,1,0,0.0,0.0
186,gaffe,0.333,0.418,0.429,0,1,1,0,1,1,0.0,0.0
187,avancement,0.698,0.441,0.727,0,0,0,0,1,0,0.0,0.0
187,distinction,0.584,0.571,0.75,0,0,0,0,0,1,0.0,0.0
187,honorable,0.781,0.462,0.919,0,0,0,0,0,0,1,0.0
187,porter,0.312,0.37,0.255,0,0,0,0,1,0,0.0,0.0
187,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
188,effet,0.57,0.518,0.608,0,0,0,0,0,0,0.0,0.0
188,juste,0.812,0.557,0.643,0,0,0,0,0,0,0.789,0.0
188,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
188,coup,0.32,0.79,0.689,1,0,1,0,1,1,0.0,0.0
189,clair,0.857,0.327,0.573,0,0,0,0,0,0,0.6239036858401578,0.383
189,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
189,fille,0.656,0.536,0.433,0,0,0,1,0,0,0.0,0.0
190,famille,0.968,0.383,0.643,0,0,0,0,0,0,0.0,0.0
190,épicier,0.625,0.25,0.382,0,0,0,0,0,0,0.0,0.0
190,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
190,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
190,bon,0.622,0.416,0.601,0,0,0,0,0,1,0.0,0.0
190,client,0.646,0.615,0.741,0,0,0,0,0,0,0.0,0.0
190,partie,0.663,0.278,0.36,0,0,0,1,0,0,0.0,0.0
190,jury,0.479,0.607,0.789,0,0,0,0,0,0,1,0.0
191,prendre,0.828,0.537,0.348,0,0,1,0,0,1,0.0,0.0
191,sérieux,0.5,0.455,0.619,1,0,1,0,1,0,0.774555829128954,0.0
191,plaisanterie,0.776,0.839,0.407,0,0,0,0,0,1,0.0,0.562
191,homme,0.688,0.427,0.767,0,0,0,0,0,0,0.0,0.0
191,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
192,laisse,0.32,0.347,0.427,1,0,1,0,1,0,0.0,0.0
192,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
192,seul,0.198,0.204,0.367,1,1,1,0,1,0,0.0,0.0
192,fille,0.656,0.536,0.433,0,0,0,1,0,0,0.0,0.0
192,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
192,ridicule,0.159,0.594,0.245,1,1,0,0,1,1,0.0,0.0
192,simplement,0.535,0.148,0.393,0,0,0,0,0,0,0.711,0.0
193,impatient,0.25,0.708,0.429,1,0,0,0,0,0,0.0,1
193,verre,0.49,0.404,0.322,0,0,0,0,0,0,0.0,0.0
193,irréprochable,0.684,0.55,0.784,0,0,0,0,0,0,1,0.0
193,heure,0.552,0.265,0.336,0,0,0,0,0,0,0.0,0.516
194,servir,0.622,0.4,0.384,0,0,0,0,0,0,0.0,0.0
194,aubergiste,0.578,0.224,0.472,0,0,0,0,0,0,0.0,0.0
194,agréable,0.948,0.529,0.669,0,0,0,1,0,0,1,1
194,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
194,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
194,visite,0.771,0.443,0.445,0,0,0,0,0,0,0.0,0.531
194,veau,0.438,0.337,0.41,0,0,0,0,1,0,0.0,0.0
194,curieux,0.292,0.558,0.433,0,0,0,0,0,0,0.398,0.4772722505661285
195,poulain,0.542,0.578,0.482,0,0,0,0,0,0,0.0,0.0
195,envoyer,0.663,0.48,0.537,0,0,0,0,0,0,0.0,0.0
195,prochain,0.688,0.46,0.55,0,0,0,0,0,0,0.0,0.0
195,concours,0.667,0.698,0.717,1,0,1,0,0,0,0.0,0.523
195,obtenir,0.76,0.438,0.731,0,0,0,1,0,0,0.0,0.641
195,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
195,bon,0.622,0.416,0.601,0,0,0,0,0,1,0.0,0.0
195,bourgeois,0.439,0.593,0.682,0,0,0,0,0,0,0.0,0.0
196,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
196,compagnie,0.906,0.425,0.798,0,0,0,0,0,0,0.0,0.0
196,singulier,0.61,0.302,0.482,0,0,0,0,0,0,0.0,0.0
197,occasion,0.7,0.451,0.398,0,0,0,0,0,1,0.0,0.0
197,pension,0.612,0.477,0.464,0,0,0,0,0,0,0.0,0.0
197,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
198,rue,0.582,0.481,0.49,0,0,0,0,0,0,0.0,0.0
198,mémoire,0.75,0.242,0.553,0,0,0,0,0,0,0.0,0.0
198,souvenir,0.844,0.311,0.466,0,0,0,0,0,0,0.0,0.508
198,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
199,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
199,droit,0.851,0.39,0.708,0,0,0,0,0,0,1,0.0
199,regarder,0.531,0.346,0.423,0,0,0,0,0,0,0.0,1
199,petit,0.344,0.458,0.31,0,0,0,0,1,0,0.0,0.5
199,avouer,0.36,0.712,0.431,0,0,1,0,1,0,0.0,0.0
199,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
199,complètement,0.73,0.37,0.69,0,0,0,0,0,0,0.0,0.0
199,possible,0.688,0.316,0.548,0,0,0,0,0,1,0.0,0.0
200,malheureux,0.112,0.5,0.155,1,1,0,0,1,0,0.0,0.0
200,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
200,classe,0.656,0.314,0.522,0,0,0,0,0,0,0.0,0.0
200,inattention,0.208,0.433,0.188,0,0,1,0,1,0,0.0,0.0
201,conscience,0.84,0.483,0.755,0,0,0,0,0,0,1,0.0
201,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
201,vue,0.698,0.39,0.45,0,0,0,0,0,0,0.0,0.5306551306240826
201,robe,0.625,0.283,0.421,0,0,0,0,0,0,0.0,0.0
201,petit,0.344,0.458,0.31,0,0,0,0,1,0,0.0,0.5
201,chapeau,0.604,0.183,0.353,0,0,0,0,0,0,0.0,0.0
201,velours,0.663,0.226,0.304,0,0,0,0,0,0,0.0,0.0
201,ruban,0.531,0.277,0.254,1,0,0,0,0,0,0.0,0.328
201,rouge,0.49,0.63,0.395,0,0,0,0,0,0,0.0,0.0
201,paire,0.552,0.317,0.304,0,0,0,0,0,0,0.0,0.0
201,mot,0.552,0.255,0.482,0,0,0,0,0,0,0.0,0.4919999999999999
201,tête,0.53,0.472,0.558,0,0,0,0,0,0,0.0,0.0
201,ciel,0.958,0.234,0.401,0,0,0,0,0,0,0.531,0.0
202,jour,0.75,0.324,0.454,0,0,0,0,0,0,0.0,0.0
202,robe,0.625,0.283,0.421,0,0,0,0,0,0,0.0,0.0
202,longue,0.541,0.353,0.543,0,0,0,0,0,0,0.0,0.0
203,robe,0.625,0.283,0.421,0,0,0,0,0,0,0.0,0.0
203,longue,0.541,0.353,0.543,0,0,0,0,0,0,0.0,0.0
203,rose,0.806,0.269,0.471,0,0,0,0,0,0,0.0,0.0
203,pois,0.542,0.283,0.31,0,0,0,0,0,0,0.0,0.0
203,étonnement,0.68,0.718,0.519,0,0,1,1,0,1,0.0,0.0
203,tête,0.53,0.472,0.558,0,0,0,0,0,0,0.0,0.0
203,trottoir,0.479,0.192,0.348,0,0,0,0,0,0,0.0,0.0
205,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
205,beau,0.701,0.471,0.636,0,0,0,1,0,0,0.0,0.0
205,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
206,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
206,curieux,0.292,0.558,0.433,0,0,0,0,0,0,0.398,0.4772722505661285
207,aimable,0.948,0.335,0.565,0,0,0,1,0,0,1,0.0
207,chariot,0.562,0.558,0.464,0,0,0,0,0,0,0.0,0.0
207,prêt,0.833,0.561,0.783,0,0,0,0,0,0,0.703,1
207,prendre,0.828,0.537,0.348,0,0,1,0,0,1,0.0,0.0
207,prochain,0.688,0.46,0.55,0,0,0,0,0,0,0.0,0.0
207,train,0.666,0.705,0.62,0,0,0,0,0,0,0.0,0.0
207,route,0.583,0.353,0.518,0,0,0,0,0,0,0.0,0.0
208,situation,0.531,0.387,0.6,0,0,0,0,0,0,0.0,0.0
208,capable,0.765,0.587,0.547,0,0,0,0,0,0,0.0,0.0
208,croire,0.87,0.418,0.833,0,0,0,0,0,0,1,0.0
208,famille,0.968,0.383,0.643,0,0,0,0,0,0,0.0,0.0
208,bête,0.255,0.459,0.175,1,1,1,0,0,0,0.0,0.0
208,compagnie,0.906,0.425,0.798,0,0,0,0,0,0,0.0,0.0
208,retour,0.28,0.454,0.356,0,0,0,0,0,0,0.0,0.0
209,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
209,premier,0.708,0.275,0.446,0,0,0,1,0,0,0.0,0.0
209,chance,0.833,0.551,0.525,0,0,0,0,0,1,0.0,0.0
209,obtenir,0.76,0.438,0.731,0,0,0,1,0,0,0.0,0.641
209,impossible,0.153,0.51,0.407,0,0,0,0,1,0,0.0,0.0
209,possibilité,0.816,0.481,0.596,0,0,0,0,0,0,0.0,1
209,domaine,0.708,0.509,0.878,0,0,0,0,0,0,0.0,0.0
209,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
209,opportun,0.865,0.387,0.591,0,0,0,1,0,0,1,0.0
209,objet,0.531,0.356,0.375,0,0,0,0,0,0,0.0,0.5066137193409844
